ID,ZIP Code,Age (in years),Experience (in years),Income (in K/month),Family members,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1561,95605,35,10,31,3,1.3,1,0,0,0,0,0,0
1562,93106,46,20,73,1,1.5,2,128,0,0,0,1,0
1563,91763,34,9,89,1,0,1,0,0,0,0,1,0
1564,92109,55,29,19,4,0.7,3,121,0,1,0,0,1
1565,94706,64,40,63,4,1.2,2,0,0,0,0,1,0
1566,95758,34,9,104,3,1.2,3,0,0,0,0,1,0
1567,95064,61,35,40,1,0.8,2,128,0,0,0,1,0
1568,94710,63,39,92,2,0,3,0,0,0,0,1,0
1569,92350,59,33,72,2,0.7,2,226,0,0,0,0,0
1570,94305,51,27,44,3,1.9,2,141,0,0,0,0,0
1571,94705,41,16,114,4,3.5,1,0,1,0,0,0,1
1572,95758,37,13,73,4,2.4,1,0,0,0,0,0,0
1573,91711,64,40,63,4,1.2,2,0,0,1,0,0,1
1574,92028,44,20,69,1,0.8,3,184,0,0,1,1,1
1575,92106,62,37,42,3,1.5,1,0,0,0,0,1,0
1576,90037,50,26,88,1,2.7,1,0,0,0,0,1,0
1577,92131,43,18,98,2,0.4,1,0,0,0,0,1,0
1578,92093,34,8,65,1,3,1,227,1,0,0,1,0
1579,94143,38,13,12,2,0.3,2,104,0,1,0,1,0
1580,94305,29,5,122,4,3,1,0,1,0,0,0,1
1581,92093,39,14,12,2,0,3,0,0,0,0,0,0
1582,94105,53,29,24,2,0.2,1,0,0,0,0,0,1
1583,92037,43,19,170,4,4.25,1,318,1,0,1,1,1
1584,92028,61,36,184,4,2.3,2,342,1,0,1,1,1
1585,93401,46,20,25,4,0.6,3,125,0,0,0,0,0
1586,90502,57,31,131,2,2.7,1,0,0,0,0,0,0
1587,94122,59,33,50,2,2.3,3,0,0,0,0,0,1
1588,94035,52,28,21,2,0.4,1,0,0,1,0,1,0
1589,95616,29,3,55,3,1.1,2,0,0,0,0,1,0
1590,90049,57,32,124,1,0.2,2,0,1,0,0,1,0
1591,95819,49,23,58,4,2.6,1,188,0,0,0,0,0
1592,95817,39,13,72,2,2.8,1,0,0,0,0,1,0
1593,90089,56,31,192,1,7,3,0,1,0,1,1,0
1594,91320,63,38,83,3,1.8,2,0,0,0,0,1,0
1595,90025,37,12,93,1,2.8,1,0,0,1,0,1,0
1596,94305,56,26,38,3,1,3,110,0,1,0,1,0
1597,92606,45,20,55,4,1.9,3,164,0,1,0,0,0
1598,92325,66,41,11,3,0.1,3,0,0,1,0,0,1
1599,94550,40,15,85,2,0.4,1,0,0,1,0,0,0
1600,93305,50,24,124,1,4.9,1,266,0,0,0,1,0
1601,92028,60,36,129,2,6,1,0,0,0,0,1,0
1602,93407,31,7,180,1,4.3,1,0,0,0,0,0,0
1603,90245,40,14,74,4,1.4,2,0,0,0,0,1,0
1604,92152,36,6,138,1,7,3,86,1,0,0,1,0
1605,90502,55,29,111,2,3.6,3,0,1,0,0,0,1
1606,93555,54,28,83,3,0.8,1,0,0,0,0,1,0
1607,90266,35,10,33,4,1.7,1,87,0,0,0,1,0
1608,92028,55,29,21,4,0.7,3,0,0,0,0,0,0
1609,94608,36,10,35,2,0.3,1,98,0,0,0,1,0
1610,93023,66,41,105,1,0.8,3,0,0,1,1,1,1
1611,94305,38,14,103,1,0.8,2,0,0,0,0,0,1
1612,92096,58,32,75,2,2.3,3,0,0,0,0,0,0
1613,94550,41,17,33,1,0.7,1,104,0,0,0,0,0
1614,94305,60,34,52,4,1.7,2,0,0,1,0,1,0
1615,94920,47,23,89,1,2.6,2,0,0,1,1,1,1
1616,93109,62,36,63,1,2.5,3,0,0,0,0,0,0
1617,94402,48,23,84,4,3.1,2,0,1,1,1,1,0
1618,91302,61,36,44,4,2.1,1,0,0,0,0,0,0
1619,94720,29,3,29,3,1,1,0,0,0,0,1,1
1620,90005,45,21,29,1,0.3,3,0,0,0,0,1,0
1621,94035,39,14,22,2,0.3,2,0,0,0,0,1,0
1622,92093,31,6,53,4,2.2,1,114,0,0,0,1,0
1623,94611,39,14,24,2,0.3,2,0,0,0,0,1,0
1624,90045,63,38,153,1,1.3,1,455,0,0,0,0,0
1625,90024,28,2,31,2,0.3,2,0,0,1,0,1,0
1626,94542,56,30,21,2,0.7,2,0,0,0,0,1,0
1627,93108,31,6,180,2,6.7,1,0,0,0,0,0,0
1628,91016,46,20,82,3,0.7,2,0,0,0,0,1,1
1629,95064,42,18,90,4,0.8,1,245,0,1,0,0,0
1630,93407,53,29,154,4,7.4,3,0,1,0,0,0,0
1631,92096,41,17,99,2,1.8,2,0,0,0,0,1,1
1632,91105,61,36,153,1,2.6,2,0,1,1,1,0,1
1633,95032,31,5,93,2,3.1,2,0,1,0,0,1,0
1634,92121,62,38,53,1,0,2,0,0,0,0,0,0
1635,95814,59,34,18,3,1.3,2,104,0,0,1,1,1
1636,91330,49,24,70,1,2.9,1,0,0,0,0,0,0
1637,92122,65,39,100,4,1.7,3,0,0,0,0,0,1
1638,94022,30,6,193,3,6.3,3,0,1,0,0,1,0
1639,95133,32,7,125,1,0,1,0,0,0,0,1,1
1640,94571,56,31,68,2,0,3,0,0,1,0,1,0
1641,90009,36,10,55,1,2,1,95,0,0,0,1,0
1642,92182,58,34,152,4,3.6,3,0,1,0,0,0,0
1643,95814,27,3,84,3,1.5,1,0,0,0,0,1,1
1644,91125,41,16,13,2,0,3,0,0,0,0,1,0
1645,91355,59,35,33,4,0.4,1,131,0,0,0,0,1
1646,92096,56,32,89,4,1,2,90,0,1,0,1,0
1647,91745,52,26,93,1,2.4,1,0,0,0,0,1,0
1648,90509,35,5,68,4,1.8,3,0,0,0,0,0,0
1649,93106,47,21,85,2,1.7,2,0,0,0,0,0,1
1650,95039,29,4,73,1,0.8,2,0,0,0,0,1,0
1651,92131,31,6,83,4,2.2,2,106,0,0,0,1,0
1652,94301,62,36,158,2,6.3,3,0,1,0,0,1,0
1653,92626,48,18,182,4,6,3,0,1,0,0,1,0
1654,96651,26,1,24,2,0.9,3,123,0,0,0,0,1
1655,94305,60,34,102,2,2,1,0,0,0,0,1,1
1656,91355,35,11,53,3,2.8,1,0,0,0,0,0,0
1657,92646,40,15,175,2,3.3,1,0,0,0,0,1,0
1658,94538,31,5,28,3,1,1,0,0,0,0,1,0
1659,92037,50,25,14,4,0.8,1,0,0,0,0,1,0
1660,95828,33,7,139,1,4,3,106,1,0,1,1,1
1661,95747,37,11,34,3,0.9,1,0,0,0,0,1,0
1662,92093,38,14,64,1,1.5,3,0,0,0,0,0,1
1663,94607,63,38,84,4,0.1,2,0,0,0,0,0,0
1664,95070,57,32,42,3,0.5,2,0,0,1,0,1,0
1665,91605,61,35,63,1,1.6,1,0,0,0,0,1,0
1666,92735,37,12,100,3,1.2,3,341,0,0,0,1,1
1667,95138,51,25,190,2,4.2,2,0,1,0,0,1,0
1668,90024,44,20,22,1,1,1,91,0,0,0,0,0
1669,90066,63,37,20,1,0.8,2,0,0,1,0,0,1
1670,95037,43,18,21,2,1.4,2,0,0,0,0,1,1
1671,95135,38,14,25,4,0.4,2,101,0,0,0,1,0
1672,92648,34,9,20,4,1.1,3,0,0,0,0,1,0
1673,94546,48,23,173,3,0.2,1,0,1,0,1,1,1
1674,94115,29,5,81,2,2.5,1,0,0,0,0,0,1
1675,95814,37,11,139,2,0.8,2,421,1,0,0,1,0
1676,90266,60,35,119,2,3.9,1,0,0,1,0,1,0
1677,92821,46,20,74,4,2.6,3,104,0,0,0,1,0
1678,92173,34,10,42,1,1.5,2,131,0,0,0,0,0
1679,94035,56,30,73,2,1.1,1,0,0,0,0,0,0
1680,94590,57,31,114,4,5.2,1,0,1,1,1,1,0
1681,92093,62,36,44,2,1,3,0,0,0,0,0,0
1682,90005,32,8,141,2,4.33,1,0,0,0,0,0,0
1683,92182,51,26,14,2,0,1,103,0,0,0,1,0
1684,92660,55,29,33,2,0.4,3,0,0,0,0,0,0
1685,94028,60,34,83,2,2,1,249,0,0,0,0,0
1686,90011,40,16,89,4,0.8,1,155,0,0,0,1,0
1687,96003,62,38,39,4,2.2,1,0,0,1,0,1,0
1688,90025,63,39,83,3,2,3,0,0,0,0,1,1
1689,92152,60,34,108,2,2,1,359,0,0,0,1,0
1690,92028,59,34,21,3,1.3,2,0,0,0,0,1,1
1691,95521,26,1,102,1,1.9,1,0,0,0,0,0,0
1692,94117,56,32,48,1,1.6,3,0,0,0,0,0,1
1693,93014,58,32,32,3,1.4,1,0,0,0,0,1,0
1694,95616,57,31,43,1,0.2,1,0,0,0,0,0,0
1695,94025,48,23,35,4,0.4,2,118,0,0,0,0,0
1696,91911,30,6,184,1,6,1,0,0,0,0,1,0
1697,91024,45,21,140,2,7.6,1,132,0,0,0,0,0
1698,90065,64,38,32,3,0.7,2,0,0,0,0,1,1
1699,92121,44,20,149,1,1.7,1,0,0,0,0,1,0
1700,94720,51,25,15,4,0.6,3,0,0,0,0,0,1
1701,90089,43,16,71,3,2.33,2,0,0,0,0,0,0
1702,94304,29,3,108,4,1.8,2,0,0,0,0,0,0
1703,93555,56,30,122,2,0.5,1,0,0,0,0,0,1
1704,94542,65,41,40,3,0.1,3,0,0,0,0,1,0
1705,95521,46,22,198,2,6.67,1,0,0,0,0,0,1
1706,90245,48,24,79,4,1.4,2,0,0,1,0,0,1
1707,92672,56,31,84,1,0.1,3,0,0,0,0,1,0
1708,92374,61,37,31,3,0.4,2,0,0,0,0,0,1
1709,90250,46,20,12,4,0.6,3,0,0,0,0,0,1
1710,93555,58,34,88,2,1.6,1,0,0,0,0,1,1
1711,95405,31,5,29,2,0.3,2,131,0,0,0,1,1
1712,95819,27,3,201,1,6.33,1,158,0,0,0,1,0
1713,92780,44,20,20,1,1.4,3,0,0,0,0,0,0
1714,90405,44,20,15,1,1,1,0,0,0,0,1,0
1715,94720,51,27,155,2,0.4,1,107,0,0,0,0,1
1716,95370,39,13,25,3,0.2,2,0,0,0,0,1,0
1717,91330,32,8,200,2,6.5,1,565,0,0,0,1,0
1718,93727,33,7,101,1,2.7,2,233,0,0,0,0,0
1719,92028,40,16,19,4,0.4,2,0,0,0,0,1,1
1720,91304,36,12,188,2,6.5,1,0,0,0,0,1,1
1721,95060,52,28,8,1,0.3,1,0,0,0,0,1,0
1722,92867,54,29,59,2,2.3,3,152,0,0,0,1,0
1723,92647,26,2,72,4,2.6,1,0,0,1,1,1,0
1724,95821,39,15,55,1,1.5,3,0,0,0,0,1,0
1725,90025,46,19,24,3,0.67,2,0,0,0,0,1,0
1726,95348,57,32,19,1,1.3,1,0,0,0,0,1,0
1727,91335,59,33,71,2,2.3,3,150,0,0,0,1,1
1728,90049,52,26,54,2,1.5,2,0,0,0,0,0,1
1729,95405,52,26,28,1,0.3,3,0,0,0,0,1,0
1730,91320,50,20,25,4,0.4,3,0,0,0,0,1,0
1731,94402,41,17,51,2,0.6,3,0,0,0,0,0,1
1732,92122,43,19,125,3,2.4,1,0,1,0,0,1,0
1733,94566,25,0,88,2,1.8,2,319,0,0,0,1,1
1734,95125,40,16,125,2,2.2,1,0,0,0,0,1,0
1735,94720,35,10,79,4,2.1,3,182,0,0,0,1,0
1736,95051,60,36,31,3,0.4,2,0,0,0,0,1,1
1737,95133,57,31,131,2,2.7,1,394,0,0,0,0,1
1738,92399,44,19,70,1,0.2,2,230,0,1,0,0,0
1739,91129,61,36,38,3,0.9,3,82,0,0,0,1,1
1740,95211,33,7,83,1,2.5,1,0,0,1,1,1,1
1741,95008,45,20,59,1,2.4,1,0,0,1,1,1,0
1742,94066,45,21,121,1,4.7,1,0,0,0,0,0,0
1743,95929,64,38,42,2,0.7,3,137,0,0,0,1,0
1744,94701,50,24,32,4,1.8,1,109,0,0,0,1,0
1745,91105,28,3,29,4,0.8,1,135,0,0,0,1,0
1746,90065,37,12,40,2,1.1,2,0,0,1,0,0,1
1747,90740,62,36,25,3,0.3,3,0,0,0,0,1,1
1748,90717,29,5,21,4,0.4,2,89,0,0,0,0,1
1749,95819,49,23,79,3,0.7,2,151,0,0,0,1,0
1750,95814,46,22,52,2,2.1,3,221,0,0,0,0,0
1751,95521,60,34,61,4,1.7,2,229,0,0,0,0,0
1752,94720,55,31,25,2,0.2,1,0,0,0,0,0,0
1753,92717,33,8,155,1,7.4,3,0,1,0,0,0,0
1754,92008,53,29,25,2,0.4,1,0,0,0,0,1,0
1755,95616,50,24,80,4,4.9,1,0,0,0,0,1,0
1756,92647,28,3,55,4,1.7,2,0,0,0,0,1,1
1757,95053,42,17,23,2,0,3,0,0,0,0,0,0
1758,90630,33,9,60,1,1.2,1,0,0,0,0,1,1
1759,96003,40,14,54,2,0.7,1,0,0,0,0,0,0
1760,94720,31,6,44,4,0.8,1,0,0,0,0,0,0
1761,94309,41,16,33,4,0,2,0,0,0,0,1,0
1762,94720,52,27,45,2,2,2,121,0,0,0,0,1
1763,94526,65,35,55,4,1.67,3,89,0,0,0,1,1
1764,94105,48,24,134,1,5,1,0,0,0,0,0,1
1765,94596,45,21,44,3,0.6,2,0,0,0,0,1,0
1766,95051,26,0,149,2,7.2,1,154,0,0,0,0,0
1767,92697,64,38,22,2,0.2,3,0,0,1,0,0,0
1768,92691,41,14,74,3,2.33,2,0,0,0,0,1,0
1769,92093,43,18,128,4,5.3,1,84,1,0,0,0,0
1770,94061,60,36,62,4,2.2,1,0,0,0,0,0,0
1771,91320,62,37,9,1,0.1,1,94,0,0,0,0,0
1772,95023,46,21,9,2,0.7,3,0,0,0,0,1,0
1773,94720,36,11,15,2,0.3,2,119,0,0,0,0,0
1774,92037,31,5,28,4,0.8,1,0,0,0,0,0,0
1775,93109,43,18,83,3,0.5,3,0,0,0,0,0,1
1776,91360,46,22,73,1,0.8,3,117,0,0,0,0,0
1777,94080,50,26,42,4,1.1,2,151,0,0,0,1,0
1778,93117,52,27,34,2,0.7,2,114,0,0,0,1,1
1779,94710,27,3,32,3,1,2,0,0,0,0,0,0
1780,94720,34,9,68,1,2.8,1,0,0,0,0,1,0
1781,95051,49,24,82,1,2.9,1,267,0,0,0,1,0
1782,90650,52,26,19,2,0.7,2,0,0,0,0,0,1
1783,95825,37,11,60,2,2.8,1,181,0,0,0,0,1
1784,94720,53,27,192,1,1.7,1,601,0,0,0,1,0
1785,91355,54,29,119,3,2,1,0,1,1,1,0,0
1786,94080,29,3,190,2,4.5,1,0,0,0,0,1,0
1787,93117,35,11,34,1,1.5,2,0,0,0,0,0,0
1788,94608,32,6,44,4,0.2,1,0,0,1,1,1,1
1789,91116,38,13,23,4,0.2,3,0,0,0,0,1,0
1790,91330,44,20,171,4,0.7,1,567,1,0,1,1,1
1791,92124,44,20,43,1,0.3,3,0,0,1,0,0,1
1792,94309,48,22,139,1,0,1,0,0,0,1,1,1
1793,93009,46,20,118,1,5.7,1,0,0,0,1,1,1
1794,94596,35,9,113,3,0.8,3,0,1,0,0,1,0
1795,91355,56,32,98,3,3.9,3,0,1,0,0,0,0
1796,90024,49,24,70,1,2.9,1,0,0,0,0,0,1
1797,92831,57,32,42,2,2.1,3,0,0,0,0,1,0
1798,91365,35,10,143,1,8.6,1,0,0,0,0,1,1
1799,94086,44,20,185,3,2.7,1,0,1,0,0,1,0
1800,95821,38,14,28,4,0.4,2,100,0,0,0,1,0
1801,94080,57,33,45,3,1.5,1,181,0,1,1,1,1
1802,92121,35,10,78,1,2.6,2,0,0,0,0,0,0
1803,92806,29,3,121,2,1.3,1,0,0,0,0,0,0
1804,94542,58,32,59,1,1.6,1,0,0,0,0,1,0
1805,92661,40,16,64,4,2.67,1,0,0,1,0,1,0
1806,92373,51,26,15,2,0,1,114,0,0,0,1,0
1807,90740,61,36,10,1,0.1,1,0,0,0,0,0,0
1808,90036,46,20,61,2,0.4,3,0,0,0,0,0,0
1809,93010,55,31,50,4,1.5,1,0,0,0,0,1,0
1810,95045,35,10,79,4,2.1,3,0,0,1,0,1,0
1811,90025,60,34,35,1,0.2,1,0,0,0,0,1,0
1812,94534,28,3,11,4,0.5,3,0,0,0,0,0,0
1813,95054,43,19,128,1,4.7,1,0,0,0,0,1,0
1814,90033,61,36,55,3,0.9,3,0,0,0,0,1,1
1815,95747,48,22,79,3,0.7,2,0,0,0,0,1,0
1816,94923,65,39,18,2,0.4,1,0,0,1,1,1,1
1817,92373,45,19,91,2,1.7,2,0,0,1,0,1,0
1818,94604,36,11,9,4,0.2,3,0,0,0,0,0,1
1819,95818,45,20,62,2,2.2,3,0,0,0,0,1,0
1820,94110,60,34,59,1,1.6,1,231,0,0,0,1,0
1821,90404,47,22,25,1,0.1,1,148,0,0,0,1,0
1822,96008,32,7,54,4,1.3,1,0,0,1,0,1,0
1823,93014,48,23,112,1,5.1,2,86,1,1,1,1,0
1824,91320,33,8,125,1,0,1,0,0,0,0,1,1
1825,94022,49,23,194,4,8.3,2,0,1,0,0,0,1
1826,94720,56,32,161,1,5.8,3,0,1,1,0,0,0
1827,91105,59,33,35,1,0.2,1,171,0,0,0,0,0
1828,92704,56,30,113,2,2.7,1,352,0,0,0,0,1
1829,92123,30,4,25,2,0.3,2,0,0,0,0,0,0
1830,95630,59,29,45,3,2,3,0,0,0,0,1,0
1831,94571,38,13,119,2,7.8,1,221,0,0,0,0,0
1832,94118,47,22,30,4,0.4,2,115,0,0,0,1,1
1833,91330,54,29,79,4,3.8,2,0,0,1,0,1,0
1834,94303,34,9,178,1,0.8,3,0,1,0,0,0,0
1835,94143,41,16,23,2,0.3,2,118,0,0,0,0,0
1836,94546,47,23,171,2,1.4,1,284,0,0,0,1,1
1837,90041,44,19,74,4,1.9,3,0,0,0,0,0,0
1838,90089,43,18,103,3,1,1,180,0,0,0,1,1
1839,94720,31,7,99,1,4,1,0,0,0,0,1,0
1840,95616,28,2,43,4,1.3,3,0,0,0,0,1,1
1841,93106,55,25,23,4,0.4,3,88,0,0,0,0,0
1842,94583,42,17,91,1,0.1,2,199,0,0,0,1,1
1843,95051,53,29,93,1,2.7,2,256,0,0,0,1,0
1844,90230,30,6,154,1,6,1,0,0,0,0,0,0
1845,92717,65,40,21,3,0.1,3,0,0,0,0,0,1
1846,93065,43,18,65,2,2.2,3,0,0,0,0,1,0
1847,90089,56,32,15,1,0.1,2,0,0,0,0,1,0
1848,95126,25,0,52,3,2.6,3,159,0,0,0,0,0
1849,95032,35,10,30,3,1.3,1,0,0,1,1,1,1
1850,90630,50,26,42,1,1.6,2,0,0,0,0,1,0
1851,90033,36,10,20,4,0.3,1,97,0,0,0,1,0
1852,94015,34,8,60,4,2.2,2,0,0,0,0,0,1
1853,94596,32,6,54,4,1.8,3,167,0,0,0,0,0
1854,90401,51,25,60,4,2.6,1,97,0,0,0,1,0
1855,95403,52,25,41,3,1,2,0,0,0,0,1,0
1856,94304,65,39,30,3,0.7,2,0,0,0,0,1,1
1857,95014,51,24,21,2,1,2,0,0,0,0,1,0
1858,94066,37,13,105,1,0.8,2,0,0,0,0,0,1
1859,90747,35,11,65,3,2.8,1,240,0,0,0,1,0
1860,91741,67,41,20,2,0.4,1,80,0,0,0,0,0
1861,91103,30,6,179,3,4.9,1,142,1,0,0,1,0
1862,90274,62,38,161,1,2.9,1,0,0,1,1,1,1
1863,95616,42,17,82,1,3.7,3,0,0,0,0,1,0
1864,94588,48,22,43,1,1.2,2,112,0,0,0,1,0
1865,92103,61,36,61,2,2.8,1,0,0,0,0,0,0
1866,91342,36,6,90,4,1.8,3,0,0,1,0,0,0
1867,94523,48,24,90,1,2.6,2,334,0,0,0,1,0
1868,94553,65,39,21,2,0.4,1,0,0,0,0,0,0
1869,92833,25,1,118,1,5.4,1,0,0,0,0,1,1
1870,94025,55,30,44,2,2,2,0,0,0,0,1,0
1871,95032,63,37,110,1,4.1,3,0,1,0,0,0,0
1872,94065,31,5,99,4,1.8,2,268,0,0,0,0,0
1873,94402,43,17,98,3,1.1,1,0,0,0,0,0,0
1874,94538,28,4,69,3,0.7,2,80,0,0,0,1,0
1875,95819,37,11,82,3,0.9,2,218,0,0,0,1,1
1876,90066,27,3,112,3,2.5,1,389,0,1,0,1,0
1877,90210,62,38,123,1,2.9,1,0,0,0,0,0,0
1878,90037,51,24,78,1,2.67,2,0,0,0,0,1,0
1879,95833,56,30,59,3,0.8,1,159,0,1,0,1,0
1880,90401,56,30,78,3,1.7,2,0,0,0,0,0,0
1881,94720,44,19,49,4,1.9,3,89,0,0,0,1,0
1882,91365,46,19,82,3,2.67,2,0,0,0,0,0,0
1883,91330,56,32,125,3,0.6,1,342,1,0,1,1,1
1884,91711,56,30,185,1,2.9,1,0,0,0,0,0,0
1885,94132,57,33,163,1,7.4,1,0,0,0,0,1,0
1886,96001,31,6,19,4,1.1,3,104,0,0,1,1,1
1887,94105,65,41,115,4,1.7,2,0,0,0,0,0,0
1888,95006,31,7,81,2,2,2,0,0,0,1,1,1
1889,94305,36,10,93,1,2.8,3,0,0,0,0,1,0
1890,93106,56,30,111,4,0.3,1,372,1,1,1,1,0
1891,90630,52,27,184,1,8.1,1,0,0,0,0,0,0
1892,95126,42,18,50,4,2.2,2,0,0,0,0,0,0
1893,94110,55,30,55,3,1.7,1,0,0,0,0,0,1
1894,94608,49,24,13,1,0.4,3,101,0,1,0,0,0
1895,94303,51,25,29,4,0.1,1,0,0,0,0,1,1
1896,95003,26,2,72,4,2.6,1,0,0,0,0,1,0
1897,94304,32,7,83,1,2.6,2,0,0,1,0,0,1
1898,93065,54,29,98,1,0.1,3,0,0,0,0,0,0
1899,95630,50,24,43,4,0.1,1,0,0,0,0,1,0
1900,94115,59,33,34,1,0.2,1,0,0,0,0,1,0
1901,91365,61,36,10,4,0.4,2,0,0,0,0,1,0
1902,94305,43,19,201,2,6.67,1,0,0,1,0,1,0
1903,94005,39,14,85,3,1.2,3,107,0,0,0,1,1
1904,90095,56,26,50,3,1.4,3,0,0,0,0,0,0
1905,95060,38,14,91,2,0,1,0,0,0,0,1,0
1906,92507,25,-1,112,2,2,1,241,0,0,0,1,0
1907,92866,42,17,98,2,0.4,1,275,0,0,0,1,0
1908,93711,42,18,115,1,0.3,1,0,0,0,0,0,0
1909,92037,50,26,22,4,0.5,2,112,0,0,0,1,0
1910,90048,56,30,101,3,1.7,2,0,0,0,0,0,1
1911,95616,43,18,83,2,3.8,3,112,0,0,0,0,0
1912,94709,60,35,52,3,0.5,2,0,0,0,0,0,0
1913,94304,42,16,191,3,4.8,2,0,1,1,1,1,0
1914,92110,57,33,134,4,0.9,1,198,1,0,0,1,0
1915,95616,48,24,54,1,1.6,2,186,0,0,0,1,0
1916,91911,37,11,69,3,2.1,1,0,0,1,0,0,0
1917,95138,57,32,64,3,1.6,3,0,0,0,0,1,0
1918,96001,62,32,53,4,1.67,3,142,0,0,0,0,0
1919,93555,39,9,118,2,6,3,246,1,0,1,1,1
1920,92069,38,13,19,2,1.4,2,120,0,0,0,0,1
1921,92130,54,28,31,2,0.4,3,0,0,0,0,0,0
1922,95621,45,21,63,1,0.8,3,245,0,0,0,1,1
1923,93023,39,15,25,1,1.4,3,0,0,0,0,0,0
1924,90639,45,19,22,1,0.2,1,0,0,0,0,1,0
1925,92009,62,38,78,1,1.8,3,0,0,0,0,0,0
1926,90245,43,19,81,1,0.3,1,218,0,0,0,1,0
1927,90095,30,6,41,1,2.4,2,0,0,0,0,1,0
1928,93106,35,10,62,3,2.3,1,0,0,0,0,0,0
1929,94122,58,34,35,1,1.2,3,0,0,0,0,1,0
1930,94501,44,19,30,1,0.6,3,0,0,0,0,1,0
1931,94080,56,29,51,3,1,2,0,0,0,0,1,0
1932,92122,28,2,140,2,2,1,0,0,0,0,1,0
1933,90073,64,39,73,3,2.4,1,185,0,0,0,0,0
1934,91311,63,39,40,4,1.2,2,0,0,0,0,1,0
1935,95814,44,20,69,1,0.8,3,0,0,0,0,1,1
1936,94086,34,9,191,1,4.8,3,0,1,0,1,1,1
1937,90291,50,24,82,3,3,2,0,0,0,0,1,0
1938,95051,51,25,181,1,3.3,3,589,1,1,1,1,0
1939,90245,30,4,38,1,1.9,3,0,0,0,0,1,0
1940,94122,55,31,23,2,0.2,1,0,0,0,0,1,0
1941,92630,57,33,55,1,1.8,3,0,0,0,0,1,0
1942,95307,43,19,58,2,3.2,1,0,0,0,0,1,0
1943,90210,61,36,29,2,0.5,2,0,0,0,0,1,0
1944,95521,49,23,39,4,2.6,1,0,0,0,0,0,0
1945,90095,52,28,39,3,1.9,2,83,0,0,1,1,1
1946,93106,57,33,30,3,1.5,1,151,0,1,0,1,0
1947,94720,53,23,58,4,2,3,0,0,0,0,1,1
1948,94111,52,28,62,1,1.8,3,231,0,0,0,1,0
1949,93955,39,15,62,4,2.4,1,86,0,0,0,0,0
1950,90504,58,34,19,1,1.2,3,0,0,0,0,0,0
1951,94109,36,12,38,1,1.5,2,0,0,0,0,0,0
1952,94550,45,21,84,4,2,3,0,0,0,0,1,1
1953,92037,30,5,78,1,2.6,2,0,0,0,0,1,0
1954,90058,49,25,22,4,0.2,1,83,0,0,0,1,0
1955,90245,44,20,81,4,2,3,277,0,0,0,1,0
1956,90401,43,17,32,3,0.5,2,0,0,0,0,1,0
1957,94539,42,18,89,4,0.8,1,184,0,0,0,0,0
1958,90028,29,4,121,2,3.3,1,0,0,0,0,1,0
1959,95762,28,2,42,1,1.5,1,0,0,0,0,1,1
1960,95833,50,24,130,1,1,1,0,0,0,0,0,0
1961,95616,44,19,30,4,0,2,0,0,0,0,1,0
1962,94304,52,26,114,1,4.9,1,0,0,0,0,0,0
1963,90019,28,4,155,1,6.33,1,0,0,0,0,0,0
1964,94539,62,38,50,2,1.1,1,0,0,0,0,0,1
1965,95060,34,10,34,1,1.5,2,111,0,0,0,0,1
1966,90095,45,20,94,3,0.5,3,0,0,0,0,1,0
1967,91330,52,26,114,2,2.4,2,0,0,0,0,0,0
1968,94303,43,18,89,3,0.5,3,108,0,0,0,0,1
1969,91801,54,24,49,1,1.4,3,0,0,0,0,1,0
1970,94105,64,38,115,1,2,1,0,0,0,0,1,1
1971,92780,27,3,148,1,1.5,1,397,0,0,0,1,1
1972,95616,42,17,72,4,1.1,2,203,0,0,0,0,1
1973,94606,28,2,114,4,2.1,3,0,0,0,0,1,0
1974,92192,47,22,11,2,0,1,78,0,0,0,0,0
1975,90095,39,13,63,4,0.2,3,242,0,0,0,0,0
1976,94132,29,3,113,2,0.2,1,0,0,0,0,1,1
1977,95616,39,13,80,2,1.8,1,0,0,0,0,1,0
1978,94303,41,15,54,3,0.5,3,0,0,0,0,1,1
1979,94612,37,11,32,2,1.4,3,0,0,1,0,1,0
1980,91330,41,17,11,1,1,1,0,0,0,0,0,0
1981,94706,45,19,141,1,2.4,1,0,0,0,0,1,0
1982,91768,52,26,84,3,3,2,0,0,0,0,1,0
1983,94701,58,33,18,3,0.1,2,110,0,0,0,1,0
1984,94720,31,5,20,2,0.3,1,0,0,0,0,0,0
1985,92630,26,1,55,4,1.7,2,175,0,0,0,1,0
1986,94920,31,7,31,4,0.4,2,79,0,0,0,0,0
1987,90065,42,17,114,2,0.4,1,0,0,0,0,0,0
1988,94118,56,31,52,3,2,2,0,0,1,1,1,1
1989,91301,52,28,18,1,0.3,1,120,0,0,0,1,0
1990,90274,59,35,55,1,1.8,3,0,0,1,0,0,0
1991,92807,32,8,29,1,0.2,3,76,0,0,0,1,1
1992,90747,46,22,30,3,0.5,1,0,0,0,0,0,0
1993,94302,52,28,38,2,0.8,1,0,0,0,0,0,1
1994,94545,30,5,122,2,3.1,1,0,0,0,0,0,0
1995,94080,32,8,183,1,6,1,0,0,0,0,0,0
1996,94720,35,11,41,1,2.4,2,0,0,0,0,0,0
1997,94305,49,24,38,1,1.4,3,0,0,0,0,0,0
1998,92093,54,30,61,1,1.8,3,0,0,0,0,1,0
1999,94111,56,32,103,3,4,3,0,1,0,0,0,0
